time,T2939,T5197,T6358,T7847,T8895,T9681,T10390,T11229,T11707,T12049,T12242
752122801.0000,11.01267160,12.79617525,18.11096522,19.27908032,15.34120080,17.13054967,16.84202807,16.82964270,16.82620483,16.81103066,16.03385100
753437701.0000,11.00312623,11.98128914,16.81827666,19.54680614,15.37935434,17.19873526,16.84489531,16.82964148,16.82621216,16.81140062,16.03528239
754752601.0000,11.00081921,11.50735434,15.52060962,19.63848451,15.47311935,17.23488468,16.84650042,16.82964116,16.82621934,16.81175929,16.03675891
756067501.0000,11.00025066,11.25203199,14.34847503,19.58607283,15.65612227,17.23414691,16.84678656,16.82964187,16.82622635,16.81210699,16.03828125
757382401.0000,11.00010517,11.12212008,13.37757373,19.42560151,15.96059849,17.22519324,16.84636343,16.82964360,16.82623321,16.81244402,16.03985009
758697301.0000,15.12108932,11.40898392,12.64066864,19.04993309,16.34868794,17.20282762,16.84551209,16.82964636,16.82623991,16.81277067,16.04146608
760012201.0000,18.63273862,12.48672458,12.18517666,18.46661507,16.77638956,17.16157128,16.84398125,16.82965011,16.82624645,16.81308722,16.04312986
761327101.0000,20.24950996,14.24497311,12.08457978,17.73687962,17.20323173,17.09700369,16.84166076,16.82965477,16.82625284,16.81339396,16.04484203
762642001.0000,20.79436338,16.21374713,12.30016301,16.92376425,17.59358365,17.00017362,16.83862985,16.82966020,16.82625907,16.81369116,16.04660319
763956901.0000,20.94793946,17.93824100,12.97419392,16.09104716,17.91962392,16.88103717,16.83475948,16.82966620,16.82626516,16.81397909,16.04841389
765271801.0000,20.98712332,19.20438327,14.01549350,15.30564423,18.15473729,16.75466886,16.83009421,16.82967235,16.82627109,16.81425800,16.05027466
766586701.0000,20.99667008,20.01886443,15.25756434,14.63966990,18.29430229,16.63424144,16.82535586,16.82967826,16.82627689,16.81452816,16.05218602
767901601.0000,20.99897804,20.49260335,16.52604418,14.15703619,18.33239324,16.53568907,16.82145632,16.82968367,16.82628253,16.81478981,16.05414844
769216501.0000,20.99954692,20.74781676,17.68104125,13.89716525,18.29902695,16.46784869,16.81861986,16.82968835,16.82628804,16.81504319,16.05616238
770531401.0000,20.99969163,20.87765858,18.64159709,13.88013527,18.21256314,16.43167910,16.81703665,16.82969217,16.82629341,16.81528855,16.05822825
771846301.0000,20.99972957,20.94108605,19.38404434,13.98670757,18.03971342,16.43197630,16.81678418,16.82969500,16.82629865,16.81552610,16.06034644
773161201.0000,20.99973962,20.97128635,19.92483207,14.25635203,17.73488239,16.44071897,16.81715495,16.82969676,16.82630376,16.81575607,16.06251730
774476101.0000,20.99974246,20.98549986,20.30009127,14.76410467,17.33612070,16.46269680,16.81796272,16.82969744,16.82630874,16.81597869,16.06474116
775791001.0000,20.99974339,20.99221445,20.55090006,15.43244737,16.89167673,16.50346210,16.81945970,16.82969709,16.82631359,16.81619417,16.06701832
777105901.0000,16.87871777,20.63661924,20.69938932,16.17682766,16.44853318,16.56756318,16.82175557,16.82969592,16.82631832,16.81640270,16.06934901
778420801.0000,13.36705960,19.53340516,20.70800325,16.93251877,16.04717944,16.66411565,16.82476783,16.82969412,16.82632293,16.81660451,16.07173347
779735701.0000,11.75028630,17.76369817,20.55969886,17.65238189,15.71986291,16.78339365,16.82866925,16.82969191,16.82632743,16.81679978,16.07417188
781050601.0000,11.20543306,15.78989498,20.07609208,18.30191786,15.49122168,16.91025588,16.83334699,16.82968953,16.82633181,16.81698870,16.07666439
782365501.0000,11.05185812,14.06324888,19.24104344,18.85356046,15.36358037,17.03138692,16.83811844,16.82968724,16.82633608,16.81717147,16.07921111
783680401.0000,11.01267562,12.79618804,18.11099045,19.27909887,15.34122944,17.13057429,16.84206284,16.82968531,16.82634024,16.81734826,16.08181212
784995301.0000,11.00313020,11.98130029,16.81830161,19.54682729,15.37938198,17.19876131,16.84493006,16.82968400,16.82634430,16.81751925,16.08446744
786310201.0000,11.00082315,11.50736428,15.52063340,19.63850831,15.47314472,17.23491244,16.84653518,16.82968359,16.82634826,16.81768462,16.08717709
787625101.0000,11.00025459,11.25204115,14.34849699,19.58609829,15.65614238,17.23417685,16.84682138,16.82968420,16.82635212,16.81784454,16.08994102
788940001.0000,11.00010910,11.12212877,13.37759357,19.42562905,15.96061468,17.22522361,16.84639830,16.82968583,16.82635588,16.81799916,16.09275916
790254901.0000,15.12109361,11.40899167,12.64068635,19.04996374,16.34870175,17.20285888,16.84554700,16.82968849,16.82635955,16.81814864,16.09563140
791569801.0000,18.63274426,12.48673158,12.18519219,18.46664806,16.77640250,17.16160371,16.84401620,16.82969214,16.82636313,16.81829315,16.09855757
792884701.0000,20.24951670,14.24497991,12.08459309,17.73691394,17.20324504,17.09703752,16.84169572,16.82969670,16.82636662,16.81843284,16.10153749
794199601.0000,20.79437063,16.21375478,12.30017487,16.92379895,17.59359830,17.00020947,16.83866479,16.82970204,16.82637002,16.81856784,16.10457093
795514501.0000,20.94794687,17.93825030,12.97420363,16.09108125,17.91964085,16.88107432,16.83479443,16.82970794,16.82637335,16.81869830,16.10765761
796829401.0000,20.98713075,19.20439442,14.01550210,15.30567683,18.15475707,16.75470659,16.83012916,16.82971399,16.82637659,16.81882436,16.11079724
798144301.0000,20.99667749,20.01887716,15.25757289,14.63970013,18.29432501,16.63427907,16.82539075,16.82971981,16.82637976,16.81894616,16.11398946
799459201.0000,20.99898542,20.49261719,16.52605369,14.15706318,18.33241910,16.53572545,16.82149110,16.82972512,16.82638286,16.81906383,16.11723390
800774101.0000,20.99955432,20.74783129,17.68105245,13.89718870,18.29905402,16.46788368,16.81865449,16.82972972,16.82638588,16.81917749,16.12053013
802089001.0000,20.99969907,20.87767348,18.64161027,13.88015505,18.21259241,16.43171243,16.81707111,16.82973345,16.82638884,16.81928727,16.12387769
803403901.0000,20.99973704,20.94110112,19.38405946,13.98672601,18.03974753,16.43200747,16.81681849,16.82973618,16.82639174,16.81939329,16.12727609
804718801.0000,20.99974710,20.97130148,19.92484886,14.25636745,17.73492018,16.44074978,16.81718925,16.82973786,16.82639457,16.81949567,16.13072480
806033701.0000,20.99974993,20.98551500,20.30010941,14.76411658,17.33616071,16.46272675,16.81799695,16.82973845,16.82639734,16.81959452,16.13422326
807348601.0000,20.99975085,20.99222956,20.55091914,15.43245754,16.89171746,16.50349081,16.81949380,16.82973801,16.82640005,16.81968995,16.13777086
808663501.0000,16.87872485,20.63663467,20.69940898,16.17683749,16.44857331,16.56758996,16.82178951,16.82973675,16.82640271,16.81978207,16.14136696
809978401.0000,13.36706538,19.53342127,20.70802375,16.93252922,16.04721795,16.66414013,16.82480155,16.82973487,16.82640531,16.81987098,16.14501090
811293301.0000,11.75029098,17.76371448,20.55972033,17.65239358,15.71989894,16.78341658,16.82870271,16.82973257,16.82640786,16.81995679,16.14870197
812608201.0000,11.20543720,15.78991049,20.07611451,18.30193123,15.49125517,16.91027808,16.83338020,16.82973010,16.82641036,16.82003960,16.15243944
813923101.0000,11.05186203,14.06326281,19.24106687,18.85357583,15.36361096,17.03140912,16.83815149,16.82972773,16.82641282,16.82011949,16.15622254
815238001.0000,11.01267944,12.79620018,18.11101441,19.27911647,15.34125663,17.13059766,16.84209583,16.82972571,16.82641523,16.82019657,16.16005048
816552901.0000,11.00313398,11.98131087,16.81832529,19.54684737,15.37940821,17.19878604,16.84496303,16.82972431,16.82641760,16.82027093,16.16392242
817867801.0000,11.00082689,11.50737372,15.52065598,19.63853089,15.47316879,17.23493879,16.84656817,16.82972380,16.82641992,16.82034265,16.16783751
819182701.0000,11.00025831,11.25204985,14.34851783,19.58612245,15.65616148,17.23420525,16.84685442,16.82972432,16.82642221,16.82041182,16.17179487
820497601.0000,11.00011283,11.12213702,13.37761240,19.42565519,15.96063004,17.22525244,16.84643139,16.82972586,16.82642445,16.82047851,16.17579358
821812501.0000,15.12109769,11.40899903,12.64070316,19.04999284,16.34871485,17.20288855,16.84558013,16.82972843,16.82642666,16.82054282,16.17983271
823127401.0000,18.63274962,12.48673823,12.18520694,18.46667937,16.77641479,17.16163448,16.84404936,16.82973199,16.82642884,16.82060483,16.18391130
824442301.0000,20.24952311,14.24498636,12.08460572,17.73694653,17.20325766,17.09706964,16.84172890,16.82973646,16.82643098,16.82066459,16.18802836
825757201.0000,20.79437753,16.21376204,12.30018613,16.92383189,17.59361219,17.00024350,16.83869795,16.82974170,16.82643309,16.82072220,16.19218288
827072101.0000,20.94795391,17.93825913,12.97421285,16.09111361,17.91965691,16.88110960,16.83482760,16.82974751,16.82643517,16.82077772,16.19637384
828387001.0000,20.98713780,19.20440500,14.01551026,15.30570778,18.15477584,16.75474241,16.83016232,16.82975347,16.82643722,16.82083121,16.20060017
829701901.0000,20.99668452,20.01888923,15.25758101,14.63972882,18.29434657,16.63431479,16.82542387,16.82975920,16.82643925,16.82088276,16.20486082
831016801.0000,20.99899243,20.49263033,16.52606273,14.15708880,18.33244365,16.53575999,16.82152409,16.82976443,16.82644125,16.82093242,16.20915469
832331701.0000,20.99956133,20.74784508,17.68106307,13.89721096,18.29907970,16.46791689,16.81868735,16.82976894,16.82644322,16.82098026,16.21348068
833646601.0000,20.99970612,20.87768762,18.64162278,13.88017383,18.21262020,16.43174407,16.81710381,16.82977258,16.82644518,16.82102633,16.21783766
834961501.0000,20.99974412,20.94111543,19.38407382,13.98674351,18.03977991,16.43203706,16.81685105,16.82977523,16.82644711,16.82107070,16.22222451
836276401.0000,20.99975419,20.97131584,19.92486481,14.25638209,17.73495605,16.44077903,16.81722180,16.82977682,16.82644903,16.82111343,16.22664007
837591301.0000,20.99975702,20.98552936,20.30012662,14.76412788,17.33619870,16.46275518,16.81802943,16.82977733,16.82645093,16.82115457,16.23108318
838906201.0000,20.99975793,20.99224391,20.55093726,15.43246720,16.89175613,16.50351807,16.81952616,16.82977681,16.82645281,16.82119417,16.23555267
840221101.0000,16.87873158,20.63664933,20.69942765,16.17684682,16.44861141,16.56761538,16.82182171,16.82977547,16.82645467,16.82123230,16.24004735
841536001.0000,13.36707086,19.53343656,20.70804322,16.93253915,16.04725451,16.66416337,16.82483355,16.82977350,16.82645652,16.82126899,16.24456604
842850901.0000,11.75029543,17.76372996,20.55974071,17.65240466,15.71993315,16.78343835,16.82873447,16.82977113,16.82645836,16.82130430,16.24910753
844165801.0000,11.20544112,15.78992522,20.07613581,18.30194392,15.49128696,16.91029914,16.83341172,16.82976858,16.82646018,16.82133827,16.25367062
845480701.0000,11.05186574,14.06327604,19.24108911,18.85359041,15.36364000,17.03143018,16.83818284,16.82976612,16.82646199,16.82137096,16.25825410
846795601.0000,11.01268306,12.79621171,18.11103715,19.27913318,15.34128244,17.13061983,16.84212713,16.82976402,16.82646379,16.82140240,16.26285676
848110501.0000,11.00313755,11.98132092,16.81834778,19.54686643,15.37943311,17.19880950,16.84499431,16.82976253,16.82646558,16.82143265,16.26747736
849425401.0000,11.00083045,11.50738269,15.52067741,19.63855233,15.47319164,17.23496379,16.84659947,16.82976194,16.82646736,16.82146174,16.27211471
850740301.0000,11.00026186,11.25205811,14.34853762,19.58614539,15.65617960,17.23423222,16.84688578,16.82976237,16.82646913,16.82148971,16.27676756
852055201.0000,11.00011638,11.12214485,13.37763029,19.42568001,15.96064461,17.22527979,16.84646279,16.82976383,16.82647089,16.82151661,16.28143472
853370101.0000,15.12110156,11.40900603,12.64071911,19.05002047,16.34872729,17.20291672,16.84561157,16.82976631,16.82647264,16.82154246,16.28611494
854685001.0000,18.63275471,12.48674454,12.18522094,18.46670911,16.77642644,17.16166369,16.84408083,16.82976978,16.82647439,16.82156732,16.29080703
855999901.0000,20.24952918,14.24499249,12.08461771,17.73697747,17.20326964,17.09710012,16.84176039,16.82977416,16.82647613,16.82159120,16.29550976
857314801.0000,20.79438407,16.21376893,12.30019681,16.92386317,17.59362537,17.00027581,16.83872943,16.82977931,16.82647787,16.82161416,16.30022193
858629701.0000,20.94796059,17.93826751,12.97422160,16.09114433,17.91967215,16.88114308,16.83485907,16.82978504,16.82647960,16.82163621,16.30494233
859944601.0000,20.98714450,19.20441505,14.01551801,15.30573716,18.15479365,16.75477641,16.83019379,16.82979091,16.82648132,16.82165740,16.30966978
861259501.0000,20.99669119,20.01890070,15.25758872,14.63975607,18.29436704,16.63434870,16.82545530,16.82979656,16.82648304,16.82167776,16.31440306
862574401.0000,20.99899908,20.49264280,16.52607130,14.15711313,18.33246696,16.53579277,16.82155541,16.82980170,16.82648476,16.82169731,16.31914102
863889301.0000,20.99956799,20.74785817,17.68107316,13.89723210,18.29910409,16.46794842,16.81871854,16.82980613,16.82648648,16.82171608,16.32388246
865204201.0000,20.99971282,20.87770105,18.64163465,13.88019166,18.21264659,16.43177411,16.81713485,16.82980970,16.82648819,16.82173411,16.32862624
866519101.0000,20.99975085,20.94112901,19.38408745,13.98676013,18.03981065,16.43206514,16.81688196,16.82981227,16.82648991,16.82175142,16.33337120
867834001.0000,20.99976093,20.97132948,19.92487994,14.25639599,17.73499012,16.44080679,16.81725269,16.82981378,16.82649162,16.82176803,16.33811619
869148901.0000,20.99976375,20.98554301,20.30014296,14.76413861,17.33623477,16.46278217,16.81806026,16.82981421,16.82649333,16.82178397,16.34286010
870463801.0000,20.99976466,20.99225753,20.55095446,15.43247637,16.89179285,16.50354395,16.81955688,16.82981361,16.82649505,16.82179927,16.34760180
871778701.0000,16.87873796,20.63666324,20.69944537,16.17685567,16.44864759,16.56763951,16.82185228,16.82981219,16.82649676,16.82181395,16.35234019
873093601.0000,13.36707606,19.53345108,20.70806171,16.93254857,16.04728923,16.66418542,16.82486392,16.82981015,16.82649848,16.82182803,16.35707419
874408501.0000,11.75029965,17.76374466,20.55976006,17.65241519,15.71996564,16.78345901,16.82876461,16.82980770,16.82650020,16.82184153,16.36180272
875723401.0000,11.20544485,15.78993920,20.07615603,18.30195596,15.49131715,16.91031913,16.83344164,16.82980507,16.82650191,16.82185448,16.36652473
877038301.0000,11.05186926,14.06328860,19.24111022,18.85360426,15.36366758,17.03145018,16.83821260,16.82980253,16.82650363,16.82186690,16.37123918
878353201.0000,11.01268650,12.79622265,18.11105874,19.27914904,15.34130695,17.13064088,16.84215685,16.82980035,16.82650535,16.82187880,16.37594504
879668101.0000,11.00314095,11.98133046,16.81836913,19.54688452,15.37945675,17.19883177,16.84502401,16.82979879,16.82650708,16.82189021,16.38064130
880983001.0000,11.00083382,11.50739119,15.52069776,19.63857268,15.47321333,17.23498753,16.84662918,16.82979812,16.82650880,16.82190114,16.38532698
882297901.0000,11.00026523,11.25206595,14.34855641,19.58616717,15.65619680,17.23425782,16.84691555,16.82979847,16.82651052,16.82191162,16.39000110
883612801.0000,11.00011976,11.12215229,13.37764726,19.42570357,15.96065845,17.22530577,16.84649260,16.82979984,16.82651225,16.82192165,16.39466272
884927701.0000,15.12110524,11.40901267,12.64073426,19.05004670,16.34873909,17.20294346,16.84564142,16.82980224,16.82651398,16.82193126,16.39931089
886242601.0000,18.63275955,12.48675053,12.18523423,18.46673734,16.77643751,17.16169143,16.84411070,16.82980562,16.82651571,16.82194046,16.40394470
887557501.0000,20.24953496,14.24499831,12.08462910,17.73700685,17.20328101,17.09712907,16.84179028,16.82980992,16.82651744,16.82194927,16.40856326
888872401.0000,20.79439028,16.21377548,12.30020696,16.92389287,17.59363788,17.00030648,16.83875930,16.82981499,16.82651918,16.82195769,16.41316569
890187301.0000,20.94796694,17.93827547,12.97422991,16.09117351,17.91968662,16.88117488,16.83488895,16.82982064,16.82652092,16.82196576,16.41775114
891502201.0000,20.98715086,19.20442459,14.01552537,15.30576507,18.15481056,16.75480870,16.83022367,16.82982643,16.82652266,16.82197348,16.42231877
892817101.0000,20.99669753,20.01891159,15.25759604,14.63978195,18.29438647,16.63438090,16.82548513,16.82983200,16.82652440,16.82198086,16.42686777
894132001.0000,20.99900539,20.49265465,16.52607945,14.15713622,18.33248908,16.53582391,16.82158514,16.82983707,16.82652614,16.82198791,16.43139734
895446901.0000,20.99957431,20.74787060,17.68108273,13.89725217,18.29912724,16.46797836,16.81874815,16.82984142,16.82652789,16.82199466,16.43590670
896761801.0000,20.99971918,20.87771379,18.64164593,13.88020859,18.21267164,16.43180263,16.81716431,16.82984491,16.82652964,16.82200110,16.44039512
898076701.0000,20.99975724,20.94114191,19.38410039,13.98677591,18.03983984,16.43209181,16.81691129,16.82984741,16.82653140,16.82200726,16.44486185
899391601.0000,20.99976733,20.97134242,19.92489431,14.25640918,17.73502246,16.44083315,16.81728202,16.82984884,16.82653316,16.82201315,16.44930619
900706501.0000,20.99977015,20.98555596,20.30015848,14.76414879,17.33626902,16.46280779,16.81808953,16.82984920,16.82653492,16.82201876,16.45372744
902021401.0000,20.99977104,20.99227046,20.55097079,15.43248507,16.89182772,16.50356851,16.81958604,16.82984852,16.82653668,16.82202412,16.45812495
903336301.0000,16.87874403,20.63667645,20.69946220,16.17686407,16.44868194,16.56766241,16.82188129,16.82984703,16.82653845,16.82202924,16.46249806
904651201.0000,13.36708101,19.53346487,20.70807926,16.93255751,16.04732220,16.66420636,16.82489275,16.82984492,16.82654022,16.82203412,16.46684615
905966101.0000,11.75030366,17.76375861,20.55977844,17.65242518,15.71999649,16.78347862,16.82879323,16.82984239,16.82654200,16.82203878,16.47116862
907281001.0000,11.20544839,15.78995248,20.07617523,18.30196739,15.49134582,16.91033810,16.83347004,16.82983969,16.82654378,16.82204321,16.47546488
908595901.0000,11.05187261,14.06330053,19.24113027,18.85361741,15.36369376,17.03146916,16.83824086,16.82983708,16.82654556,16.82204744,16.47973437
909910801.0000,11.01268976,12.79623304,18.11107925,19.27916410,15.34133022,17.13066086,16.84218506,16.82983483,16.82654734,16.82205147,16.48397656
911225701.0000,11.00314417,11.98133951,16.81838941,19.54690170,15.37947920,17.19885292,16.84505221,16.82983319,16.82654913,16.82205531,16.48819091
912540601.0000,11.00083702,11.50739927,15.52071709,19.63859201,15.47323393,17.23501007,16.84665738,16.82983244,16.82655092,16.82205896,16.49237695
913855501.0000,11.00026841,11.25207339,14.34857425,19.58618785,15.65621313,17.23428212,16.84694380,16.82983271,16.82655271,16.82206243,16.49653417
915170401.0000,11.00012295,11.12215934,13.37766338,19.42572595,15.96067158,17.22533043,16.84652089,16.82983401,16.82655450,16.82206574,16.50066214
916485301.0000,15.12110873,11.40901896,12.64074864,19.05007161,16.34875029,17.20296885,16.84566975,16.82983633,16.82655630,16.82206888,16.50476041
917800201.0000,18.63276414,12.48675621,12.18524684,18.46676415,16.77644800,17.16171776,16.84413907,16.82983963,16.82655809,16.82207187,16.50882856
919115101.0000,20.24954044,14.24500382,12.08463990,17.73703475,17.20329180,17.09715655,16.84181866,16.82984385,16.82655989,16.82207470,16.51286620
920430001.0000,20.79439617,16.21378169,12.30021659,16.92392108,17.59364976,17.00033561,16.83878766,16.82984885,16.82656168,16.82207739,16.51687295
921744901.0000,20.94797296,17.93828302,12.97423779,16.09120121,17.91970036,16.88120507,16.83491732,16.82985441,16.82656348,16.82207995,16.52084845
923059801.0000,20.98715690,19.20443364,14.01553235,15.30579156,18.15482661,16.75483936,16.83025204,16.82986013,16.82656528,16.82208237,16.52479236
924374701.0000,20.99670354,20.01892193,15.25760298,14.63980651,18.29440491,16.63441148,16.82551346,16.82986562,16.82656709,16.82208466,16.52870436
925689601.0000,20.99901139,20.49266589,16.52608717,14.15715816,18.33251009,16.53585347,16.82161336,16.82987062,16.82656889,16.82208684,16.53258416
927004501.0000,20.99958031,20.74788240,17.68109182,13.89727123,18.29914922,16.46800678,16.81877626,16.82987490,16.82657069,16.82208890,16.53643146
928319401.0000,20.99972521,20.87772590,18.64165663,13.88022465,18.21269542,16.43182971,16.81719228,16.82987832,16.82657250,16.82209085,16.54024601
929634301.0000,20.99976330,20.94115415,19.38411267,13.98679089,18.03986756,16.43211713,16.81693915,16.82988074,16.82657431,16.82209269,16.54402756
930949201.0000,20.99977340,20.97135472,19.92490796,14.25642170,17.73505318,16.44085818,16.81730987,16.82988211,16.82657612,16.82209443,16.54777588
932264101.0000,20.99977622,20.98556825,20.30017321,14.76415846,17.33630154,16.46283212,16.81811732,16.82988239,16.82657793,16.82209607,16.55149075
933579001.0000,20.99977710,20.99228274,20.55098630,15.43249333,16.89186083,16.50359184,16.81961372,16.82988165,16.82657974,16.82209762,16.55517198
934893901.0000,16.87874979,20.63668899,20.69947818,16.17687205,16.44871457,16.56768416,16.82190884,16.82988009,16.82658155,16.82209909,16.55881940
936208801.0000,13.36708570,19.53347796,20.70809593,16.93256599,16.04735350,16.66422624,16.82492012,16.82987791,16.82658336,16.82210046,16.56243284
937523701.0000,11.75030747,17.76377186,20.55979589,17.65243466,15.72002578,16.78349724,16.82882039,16.82987531,16.82658518,16.82210176,16.56601216
938838601.0000,11.20545174,15.78996509,20.07619346,18.30197825,15.49137304,16.91035612,16.83349700,16.82987254,16.82658699,16.82210298,16.56955723
940153501.0000,11.05187578,14.06331185,19.24114932,18.85362989,15.36371863,17.03148718,16.83826768,16.82986986,16.82658881,16.82210413,16.57306793
941468401.0000,11.01269286,12.79624291,18.11109872,19.27917839,15.34135231,17.13067983,16.84221184,16.82986754,16.82659062,16.82210521,16.57654416
942783301.0000,11.00314723,11.98134811,16.81840866,19.54691801,15.37950051,17.19887299,16.84507898,16.82986583,16.82659243,16.82210623,16.57998584
944098201.0000,11.00084006,11.50740694,15.52073544,19.63861036,15.47325349,17.23503147,16.84668416,16.82986501,16.82659425,16.82210718,16.58339290
945413101.0000,11.00027144,11.25208045,14.34859119,19.58620748,15.65622864,17.23430520,16.84697063,16.82986521,16.82659606,16.82210807,16.58676528
946728001.0000,11.00012598,11.12216604,13.37767869,19.42574720,15.96068404,17.22535384,16.84654776,16.82986643,16.82659787,16.82210890,16.59010294
