time,H2939,H5197,H6358,H7847,H8895,H9681,H10390,H11229,H11707,H12049,H12242
752122801.0000,30.94273234,30.77594102,30.64021550,30.44511441,30.26625939,30.09231368,29.89414210,29.62547080,29.30299019,28.85264175,28.14779066
753437701.0000,30.94273223,30.77594092,30.64021540,30.44511431,30.26625929,30.09231358,29.89414201,29.62547072,29.30299011,28.85264168,28.14779061
754752601.0000,30.94273215,30.77594084,30.64021532,30.44511424,30.26625922,30.09231351,29.89414194,29.62547066,29.30299005,28.85264164,28.14779058
756067501.0000,30.94273204,30.77594073,30.64021522,30.44511414,30.26625912,30.09231342,29.89414186,29.62547057,29.30298998,28.85264157,28.14779053
757382401.0000,30.94273196,30.77594065,30.64021514,30.44511406,30.26625905,30.09231335,29.89414179,29.62547051,29.30298992,28.85264152,28.14779049
758697301.0000,30.94273185,30.77594055,30.64021504,30.44511396,30.26625896,30.09231326,29.89414170,29.62547043,29.30298985,28.85264146,28.14779045
760012201.0000,30.94273177,30.77594047,30.64021496,30.44511388,30.26625888,30.09231319,29.89414163,29.62547037,29.30298979,28.85264141,28.14779041
761327101.0000,30.94273167,30.77594036,30.64021486,30.44511379,30.26625879,30.09231310,29.89414155,29.62547029,29.30298972,28.85264135,28.14779036
762642001.0000,30.94273159,30.77594028,30.64021478,30.44511371,30.26625871,30.09231303,29.89414148,29.62547023,29.30298967,28.85264130,28.14779033
763956901.0000,30.94273148,30.77594018,30.64021468,30.44511361,30.26625862,30.09231293,29.89414139,29.62547015,29.30298959,28.85264124,28.14779028
765271801.0000,30.94273140,30.77594010,30.64021460,30.44511354,30.26625855,30.09231287,29.89414133,29.62547008,29.30298954,28.85264119,28.14779025
766586701.0000,30.94273130,30.77594000,30.64021450,30.44511344,30.26625845,30.09231277,29.89414124,29.62547000,29.30298947,28.85264113,28.14779020
767901601.0000,30.94273122,30.77593992,30.64021442,30.44511337,30.26625838,30.09231271,29.89414118,29.62546994,29.30298941,28.85264108,28.14779016
769216501.0000,30.94273112,30.77593982,30.64021432,30.44511327,30.26625829,30.09231262,29.89414109,29.62546986,29.30298934,28.85264102,28.14779012
770531401.0000,30.94273104,30.77593974,30.64021424,30.44511319,30.26625822,30.09231255,29.89414103,29.62546980,29.30298928,28.85264098,28.14779008
771846301.0000,30.94273093,30.77593964,30.64021415,30.44511310,30.26625812,30.09231246,29.89414094,29.62546972,29.30298921,28.85264091,28.14779004
773161201.0000,30.94273085,30.77593956,30.64021407,30.44511302,30.26625805,30.09231239,29.89414088,29.62546966,29.30298916,28.85264087,28.14779000
774476101.0000,30.94273075,30.77593946,30.64021397,30.44511293,30.26625796,30.09231230,29.89414079,29.62546959,29.30298909,28.85264081,28.14778996
775791001.0000,30.94273067,30.77593938,30.64021389,30.44511285,30.26625789,30.09231223,29.89414073,29.62546953,29.30298903,28.85264076,28.14778992
777105901.0000,30.94273057,30.77593928,30.64021380,30.44511276,30.26625780,30.09231214,29.89414064,29.62546945,29.30298896,28.85264070,28.14778988
778420801.0000,30.94273049,30.77593921,30.64021372,30.44511269,30.26625773,30.09231208,29.89414058,29.62546939,29.30298891,28.85264065,28.14778984
779735701.0000,30.94273039,30.77593911,30.64021362,30.44511259,30.26625763,30.09231199,29.89414049,29.62546931,29.30298884,28.85264059,28.14778980
781050601.0000,30.94273031,30.77593903,30.64021355,30.44511252,30.26625756,30.09231192,29.89414043,29.62546925,29.30298878,28.85264055,28.14778976
782365501.0000,30.94273021,30.77593893,30.64021345,30.44511242,30.26625747,30.09231183,29.89414035,29.62546917,29.30298871,28.85264049,28.14778972
783680401.0000,30.94273014,30.77593885,30.64021337,30.44511235,30.26625740,30.09231177,29.89414028,29.62546912,29.30298866,28.85264044,28.14778968
784995301.0000,30.94273004,30.77593876,30.64021328,30.44511226,30.26625731,30.09231168,29.89414020,29.62546904,29.30298859,28.85264038,28.14778964
786310201.0000,30.94272996,30.77593868,30.64021320,30.44511219,30.26625724,30.09231161,29.89414014,29.62546898,29.30298854,28.85264034,28.14778960
787625101.0000,30.94272986,30.77593858,30.64021311,30.44511209,30.26625715,30.09231153,29.89414005,29.62546890,29.30298847,28.85264028,28.14778956
788940001.0000,30.94272978,30.77593851,30.64021303,30.44511202,30.26625708,30.09231146,29.89413999,29.62546885,29.30298842,28.85264023,28.14778953
790254901.0000,30.94272969,30.77593841,30.64021294,30.44511193,30.26625699,30.09231137,29.89413991,29.62546877,29.30298835,28.85264017,28.14778948
791569801.0000,30.94272961,30.77593833,30.64021286,30.44511186,30.26625693,30.09231131,29.89413985,29.62546871,29.30298829,28.85264013,28.14778945
792884701.0000,30.94272951,30.77593824,30.64021277,30.44511177,30.26625684,30.09231122,29.89413977,29.62546864,29.30298823,28.85264007,28.14778940
794199601.0000,30.94272944,30.77593816,30.64021269,30.44511170,30.26625677,30.09231116,29.89413970,29.62546858,29.30298817,28.85264002,28.14778937
795514501.0000,30.94272934,30.77593807,30.64021260,30.44511160,30.26625668,30.09231107,29.89413962,29.62546850,29.30298811,28.85263997,28.14778933
796829401.0000,30.94272926,30.77593799,30.64021253,30.44511153,30.26625661,30.09231101,29.89413956,29.62546845,29.30298805,28.85263992,28.14778929
798144301.0000,30.94272917,30.77593790,30.64021243,30.44511144,30.26625652,30.09231092,29.89413948,29.62546837,29.30298799,28.85263986,28.14778925
799459201.0000,30.94272909,30.77593782,30.64021236,30.44511137,30.26625646,30.09231086,29.89413942,29.62546831,29.30298793,28.85263982,28.14778922
800774101.0000,30.94272899,30.77593773,30.64021227,30.44511128,30.26625637,30.09231077,29.89413934,29.62546824,29.30298787,28.85263976,28.14778917
802089001.0000,30.94272892,30.77593765,30.64021219,30.44511121,30.26625630,30.09231071,29.89413928,29.62546818,29.30298781,28.85263972,28.14778914
803403901.0000,30.94272882,30.77593756,30.64021210,30.44511112,30.26625622,30.09231062,29.89413920,29.62546811,29.30298775,28.85263966,28.14778910
804718801.0000,30.94272875,30.77593748,30.64021203,30.44511105,30.26625615,30.09231056,29.89413914,29.62546805,29.30298770,28.85263962,28.14778906
806033701.0000,30.94272865,30.77593739,30.64021194,30.44511096,30.26625606,30.09231048,29.89413906,29.62546798,29.30298763,28.85263956,28.14778902
807348601.0000,30.94272858,30.77593732,30.64021187,30.44511089,30.26625600,30.09231041,29.89413900,29.62546792,29.30298758,28.85263951,28.14778899
808663501.0000,30.94272849,30.77593722,30.64021177,30.44511080,30.26625591,30.09231033,29.89413892,29.62546785,29.30298751,28.85263946,28.14778895
809978401.0000,30.94272841,30.77593715,30.64021170,30.44511074,30.26625584,30.09231027,29.89413886,29.62546779,29.30298746,28.85263941,28.14778891
811293301.0000,30.94272832,30.77593706,30.64021161,30.44511065,30.26625576,30.09231018,29.89413878,29.62546772,29.30298740,28.85263936,28.14778887
812608201.0000,30.94272824,30.77593699,30.64021154,30.44511058,30.26625569,30.09231012,29.89413872,29.62546767,29.30298735,28.85263932,28.14778884
813923101.0000,30.94272815,30.77593689,30.64021145,30.44511049,30.26625561,30.09231004,29.89413864,29.62546759,29.30298728,28.85263926,28.14778880
815238001.0000,30.94272808,30.77593682,30.64021138,30.44511042,30.26625554,30.09230998,29.89413858,29.62546754,29.30298723,28.85263922,28.14778877
816552901.0000,30.94272798,30.77593673,30.64021129,30.44511034,30.26625546,30.09230989,29.89413850,29.62546747,29.30298717,28.85263916,28.14778872
817867801.0000,30.94272791,30.77593666,30.64021122,30.44511027,30.26625539,30.09230983,29.89413844,29.62546741,29.30298712,28.85263912,28.14778869
819182701.0000,30.94272782,30.77593657,30.64021113,30.44511018,30.26625531,30.09230975,29.89413837,29.62546734,29.30298705,28.85263906,28.14778865
820497601.0000,30.94272775,30.77593650,30.64021106,30.44511011,30.26625524,30.09230969,29.89413831,29.62546729,29.30298700,28.85263902,28.14778862
821812501.0000,30.94272766,30.77593641,30.64021097,30.44511003,30.26625516,30.09230961,29.89413823,29.62546721,29.30298694,28.85263896,28.14778858
823127401.0000,30.94272758,30.77593633,30.64021090,30.44510996,30.26625510,30.09230955,29.89413817,29.62546716,29.30298689,28.85263892,28.14778855
824442301.0000,30.94272749,30.77593624,30.64021081,30.44510987,30.26625501,30.09230947,29.89413810,29.62546709,29.30298682,28.85263887,28.14778850
825757201.0000,30.94272742,30.77593617,30.64021074,30.44510981,30.26625495,30.09230940,29.89413804,29.62546704,29.30298678,28.85263883,28.14778847
827072101.0000,30.94272733,30.77593608,30.64021066,30.44510972,30.26625486,30.09230932,29.89413796,29.62546697,29.30298671,28.85263877,28.14778843
828387001.0000,30.94272726,30.77593601,30.64021059,30.44510966,30.26625480,30.09230926,29.89413790,29.62546691,29.30298666,28.85263873,28.14778840
829701901.0000,30.94272717,30.77593592,30.64021050,30.44510957,30.26625472,30.09230918,29.89413783,29.62546684,29.30298660,28.85263868,28.14778836
831016801.0000,30.94272710,30.77593586,30.64021043,30.44510951,30.26625466,30.09230912,29.89413777,29.62546679,29.30298655,28.85263863,28.14778833
832331701.0000,30.94272701,30.77593577,30.64021034,30.44510942,30.26625457,30.09230904,29.89413770,29.62546672,29.30298649,28.85263858,28.14778829
833646601.0000,30.94272694,30.77593570,30.64021028,30.44510936,30.26625451,30.09230898,29.89413764,29.62546667,29.30298644,28.85263854,28.14778826
834961501.0000,30.94272685,30.77593561,30.64021019,30.44510927,30.26625443,30.09230891,29.89413756,29.62546660,29.30298638,28.85263848,28.14778822
836276401.0000,30.94272678,30.77593554,30.64021012,30.44510921,30.26625437,30.09230885,29.89413751,29.62546654,29.30298633,28.85263844,28.14778819
837591301.0000,30.94272669,30.77593545,30.64021003,30.44510912,30.26625429,30.09230877,29.89413743,29.62546647,29.30298627,28.85263839,28.14778815
838906201.0000,30.94272662,30.77593538,30.64020997,30.44510906,30.26625422,30.09230871,29.89413738,29.62546642,29.30298622,28.85263835,28.14778812
840221101.0000,30.94272653,30.77593530,30.64020988,30.44510897,30.26625414,30.09230863,29.89413730,29.62546635,29.30298616,28.85263830,28.14778808
841536001.0000,30.94272646,30.77593523,30.64020982,30.44510891,30.26625408,30.09230857,29.89413725,29.62546630,29.30298611,28.85263826,28.14778805
842850901.0000,30.94272637,30.77593514,30.64020973,30.44510883,30.26625400,30.09230849,29.89413717,29.62546623,29.30298605,28.85263820,28.14778801
844165801.0000,30.94272631,30.77593507,30.64020966,30.44510876,30.26625394,30.09230844,29.89413712,29.62546618,29.30298600,28.85263816,28.14778798
845480701.0000,30.94272622,30.77593499,30.64020958,30.44510868,30.26625386,30.09230836,29.89413704,29.62546611,29.30298594,28.85263811,28.14778794
846795601.0000,30.94272615,30.77593492,30.64020951,30.44510862,30.26625380,30.09230830,29.89413699,29.62546606,29.30298589,28.85263807,28.14778791
848110501.0000,30.94272606,30.77593483,30.64020943,30.44510853,30.26625372,30.09230822,29.89413692,29.62546599,29.30298583,28.85263802,28.14778787
849425401.0000,30.94272600,30.77593477,30.64020936,30.44510847,30.26625366,30.09230816,29.89413686,29.62546594,29.30298579,28.85263798,28.14778784
850740301.0000,30.94272591,30.77593468,30.64020928,30.44510839,30.26625358,30.09230809,29.89413679,29.62546588,29.30298573,28.85263793,28.14778780
852055201.0000,30.94272584,30.77593462,30.64020921,30.44510833,30.26625352,30.09230803,29.89413673,29.62546582,29.30298568,28.85263789,28.14778777
853370101.0000,30.94272576,30.77593453,30.64020913,30.44510825,30.26625344,30.09230796,29.89413666,29.62546576,29.30298562,28.85263783,28.14778773
854685001.0000,30.94272569,30.77593446,30.64020906,30.44510818,30.26625338,30.09230790,29.89413661,29.62546571,29.30298557,28.85263779,28.14778770
855999901.0000,30.94272560,30.77593438,30.64020898,30.44510810,30.26625330,30.09230782,29.89413653,29.62546564,29.30298551,28.85263774,28.14778766
857314801.0000,30.94272554,30.77593431,30.64020892,30.44510804,30.26625324,30.09230776,29.89413648,29.62546559,29.30298547,28.85263770,28.14778763
858629701.0000,30.94272545,30.77593423,30.64020883,30.44510796,30.26625316,30.09230769,29.89413641,29.62546552,29.30298541,28.85263765,28.14778759
859944601.0000,30.94272538,30.77593416,30.64020877,30.44510790,30.26625311,30.09230763,29.89413635,29.62546547,29.30298536,28.85263761,28.14778757
861259501.0000,30.94272530,30.77593408,30.64020869,30.44510782,30.26625303,30.09230756,29.89413628,29.62546541,29.30298530,28.85263756,28.14778753
862574401.0000,30.94272523,30.77593402,30.64020862,30.44510776,30.26625297,30.09230750,29.89413623,29.62546536,29.30298526,28.85263752,28.14778750
863889301.0000,30.94272515,30.77593393,30.64020854,30.44510768,30.26625289,30.09230743,29.89413616,29.62546529,29.30298520,28.85263747,28.14778746
865204201.0000,30.94272508,30.77593387,30.64020848,30.44510762,30.26625283,30.09230737,29.89413611,29.62546524,29.30298515,28.85263743,28.14778743
866519101.0000,30.94272500,30.77593378,30.64020840,30.44510754,30.26625276,30.09230730,29.89413604,29.62546518,29.30298509,28.85263738,28.14778739
867834001.0000,30.94272493,30.77593372,30.64020833,30.44510748,30.26625270,30.09230724,29.89413598,29.62546513,29.30298505,28.85263735,28.14778737
869148901.0000,30.94272485,30.77593364,30.64020825,30.44510740,30.26625262,30.09230717,29.89413591,29.62546507,29.30298499,28.85263730,28.14778733
870463801.0000,30.94272479,30.77593357,30.64020819,30.44510734,30.26625256,30.09230711,29.89413586,29.62546502,29.30298495,28.85263726,28.14778730
871778701.0000,30.94272470,30.77593349,30.64020811,30.44510726,30.26625249,30.09230704,29.89413579,29.62546495,29.30298489,28.85263721,28.14778726
873093601.0000,30.94272464,30.77593343,30.64020805,30.44510720,30.26625243,30.09230698,29.89413574,29.62546490,29.30298484,28.85263717,28.14778723
874408501.0000,30.94272456,30.77593335,30.64020797,30.44510712,30.26625236,30.09230691,29.89413567,29.62546484,29.30298479,28.85263712,28.14778720
875723401.0000,30.94272449,30.77593328,30.64020791,30.44510706,30.26625230,30.09230686,29.89413562,29.62546479,29.30298474,28.85263708,28.14778717
877038301.0000,30.94272441,30.77593320,30.64020783,30.44510699,30.26625222,30.09230678,29.89413555,29.62546473,29.30298468,28.85263703,28.14778713
878353201.0000,30.94272435,30.77593314,30.64020776,30.44510693,30.26625217,30.09230673,29.89413550,29.62546468,29.30298464,28.85263700,28.14778710
879668101.0000,30.94272426,30.77593306,30.64020768,30.44510685,30.26625209,30.09230666,29.89413543,29.62546462,29.30298458,28.85263695,28.14778707
880983001.0000,30.94272420,30.77593300,30.64020762,30.44510679,30.26625204,30.09230660,29.89413538,29.62546457,29.30298454,28.85263691,28.14778704
882297901.0000,30.94272412,30.77593292,30.64020754,30.44510671,30.26625196,30.09230653,29.89413531,29.62546451,29.30298448,28.85263686,28.14778700
883612801.0000,30.94272406,30.77593285,30.64020748,30.44510665,30.26625190,30.09230648,29.89413526,29.62546446,29.30298444,28.85263682,28.14778697
884927701.0000,30.94272398,30.77593277,30.64020741,30.44510658,30.26625183,30.09230641,29.89413519,29.62546439,29.30298438,28.85263678,28.14778694
886242601.0000,30.94272391,30.77593271,30.64020734,30.44510652,30.26625177,30.09230635,29.89413514,29.62546435,29.30298434,28.85263674,28.14778691
887557501.0000,30.94272383,30.77593263,30.64020727,30.44510644,30.26625170,30.09230628,29.89413507,29.62546429,29.30298428,28.85263669,28.14778687
888872401.0000,30.94272377,30.77593257,30.64020721,30.44510639,30.26625165,30.09230623,29.89413502,29.62546424,29.30298424,28.85263665,28.14778685
890187301.0000,30.94272369,30.77593249,30.64020713,30.44510631,30.26625157,30.09230616,29.89413495,29.62546418,29.30298418,28.85263661,28.14778681
891502201.0000,30.94272363,30.77593243,30.64020707,30.44510625,30.26625152,30.09230611,29.89413490,29.62546413,29.30298414,28.85263657,28.14778678
892817101.0000,30.94272355,30.77593235,30.64020699,30.44510618,30.26625144,30.09230604,29.89413484,29.62546407,29.30298409,28.85263652,28.14778675
894132001.0000,30.94272349,30.77593229,30.64020693,30.44510612,30.26625139,30.09230598,29.89413479,29.62546402,29.30298404,28.85263649,28.14778672
895446901.0000,30.94272341,30.77593221,30.64020686,30.44510605,30.26625132,30.09230591,29.89413472,29.62546396,29.30298399,28.85263644,28.14778668
896761801.0000,30.94272335,30.77593215,30.64020680,30.44510599,30.26625126,30.09230586,29.89413467,29.62546391,29.30298395,28.85263640,28.14778666
898076701.0000,30.94272327,30.77593208,30.64020672,30.44510592,30.26625119,30.09230579,29.89413460,29.62546385,29.30298389,28.85263635,28.14778662
899391601.0000,30.94272321,30.77593202,30.64020666,30.44510586,30.26625114,30.09230574,29.89413455,29.62546381,29.30298385,28.85263632,28.14778660
900706501.0000,30.94272313,30.77593194,30.64020658,30.44510578,30.26625106,30.09230567,29.89413449,29.62546375,29.30298380,28.85263627,28.14778656
902021401.0000,30.94272307,30.77593188,30.64020653,30.44510573,30.26625101,30.09230562,29.89413444,29.62546370,29.30298375,28.85263624,28.14778653
903336301.0000,30.94272299,30.77593180,30.64020645,30.44510566,30.26625094,30.09230555,29.89413437,29.62546364,29.30298370,28.85263619,28.14778650
904651201.0000,30.94272293,30.77593174,30.64020639,30.44510560,30.26625089,30.09230550,29.89413433,29.62546359,29.30298366,28.85263615,28.14778647
905966101.0000,30.94272285,30.77593167,30.64020632,30.44510553,30.26625081,30.09230543,29.89413426,29.62546353,29.30298360,28.85263611,28.14778644
907281001.0000,30.94272279,30.77593161,30.64020626,30.44510547,30.26625076,30.09230538,29.89413421,29.62546349,29.30298356,28.85263607,28.14778641
908595901.0000,30.94272272,30.77593153,30.64020618,30.44510540,30.26625069,30.09230531,29.89413415,29.62546343,29.30298351,28.85263603,28.14778638
909910801.0000,30.94272265,30.77593147,30.64020613,30.44510534,30.26625064,30.09230526,29.89413410,29.62546338,29.30298347,28.85263599,28.14778635
911225701.0000,30.94272258,30.77593140,30.64020605,30.44510527,30.26625057,30.09230519,29.89413403,29.62546332,29.30298341,28.85263594,28.14778632
912540601.0000,30.94272252,30.77593134,30.64020599,30.44510521,30.26625051,30.09230514,29.89413399,29.62546328,29.30298337,28.85263591,28.14778629
913855501.0000,30.94272244,30.77593126,30.64020592,30.44510514,30.26625045,30.09230508,29.89413392,29.62546322,29.30298332,28.85263586,28.14778626
915170401.0000,30.94272238,30.77593120,30.64020586,30.44510509,30.26625039,30.09230502,29.89413387,29.62546318,29.30298328,28.85263583,28.14778623
916485301.0000,30.94272231,30.77593113,30.64020579,30.44510502,30.26625032,30.09230496,29.89413381,29.62546312,29.30298323,28.85263578,28.14778620
917800201.0000,30.94272225,30.77593107,30.64020573,30.44510496,30.26625027,30.09230491,29.89413376,29.62546307,29.30298319,28.85263575,28.14778617
919115101.0000,30.94272217,30.77593100,30.64020566,30.44510489,30.26625020,30.09230484,29.89413370,29.62546302,29.30298313,28.85263570,28.14778614
920430001.0000,30.94272212,30.77593094,30.64020560,30.44510484,30.26625015,30.09230479,29.89413365,29.62546297,29.30298309,28.85263567,28.14778611
921744901.0000,30.94272204,30.77593087,30.64020553,30.44510477,30.26625008,30.09230473,29.89413359,29.62546291,29.30298304,28.85263563,28.14778608
923059801.0000,30.94272198,30.77593081,30.64020548,30.44510471,30.26625003,30.09230468,29.89413354,29.62546287,29.30298300,28.85263559,28.14778605
924374701.0000,30.94272191,30.77593074,30.64020540,30.44510464,30.26624996,30.09230461,29.89413348,29.62546281,29.30298295,28.85263555,28.14778602
925689601.0000,30.94272185,30.77593068,30.64020535,30.44510459,30.26624991,30.09230456,29.89413343,29.62546277,29.30298291,28.85263551,28.14778599
927004501.0000,30.94272178,30.77593061,30.64020528,30.44510452,30.26624984,30.09230450,29.89413337,29.62546271,29.30298286,28.85263547,28.14778596
928319401.0000,30.94272172,30.77593055,30.64020522,30.44510446,30.26624979,30.09230445,29.89413332,29.62546267,29.30298282,28.85263543,28.14778593
929634301.0000,30.94272165,30.77593048,30.64020515,30.44510440,30.26624972,30.09230438,29.89413326,29.62546261,29.30298277,28.85263539,28.14778590
930949201.0000,30.94272159,30.77593042,30.64020509,30.44510434,30.26624967,30.09230433,29.89413322,29.62546257,29.30298273,28.85263536,28.14778587
932264101.0000,30.94272152,30.77593035,30.64020502,30.44510427,30.26624961,30.09230427,29.89413316,29.62546251,29.30298268,28.85263531,28.14778584
933579001.0000,30.94272146,30.77593029,30.64020497,30.44510422,30.26624956,30.09230422,29.89413311,29.62546247,29.30298264,28.85263528,28.14778582
934893901.0000,30.94272139,30.77593022,30.64020490,30.44510415,30.26624949,30.09230416,29.89413305,29.62546241,29.30298259,28.85263524,28.14778578
936208801.0000,30.94272133,30.77593016,30.64020484,30.44510410,30.26624944,30.09230411,29.89413300,29.62546237,29.30298255,28.85263520,28.14778576
937523701.0000,30.94272126,30.77593009,30.64020477,30.44510403,30.26624937,30.09230404,29.89413294,29.62546231,29.30298250,28.85263516,28.14778573
938838601.0000,30.94272120,30.77593004,30.64020472,30.44510398,30.26624932,30.09230400,29.89413290,29.62546227,29.30298246,28.85263513,28.14778570
940153501.0000,30.94272113,30.77592997,30.64020465,30.44510391,30.26624926,30.09230393,29.89413284,29.62546221,29.30298241,28.85263508,28.14778567
941468401.0000,30.94272107,30.77592991,30.64020459,30.44510386,30.26624921,30.09230388,29.89413279,29.62546217,29.30298237,28.85263505,28.14778564
942783301.0000,30.94272100,30.77592984,30.64020452,30.44510379,30.26624914,30.09230382,29.89413273,29.62546212,29.30298232,28.85263501,28.14778561
944098201.0000,30.94272094,30.77592978,30.64020447,30.44510374,30.26624909,30.09230377,29.89413268,29.62546207,29.30298228,28.85263497,28.14778559
945413101.0000,30.94272087,30.77592971,30.64020440,30.44510367,30.26624903,30.09230371,29.89413263,29.62546202,29.30298223,28.85263493,28.14778556
946728001.0000,30.94272082,30.77592966,30.64020435,30.44510362,30.26624898,30.09230366,29.89413258,29.62546198,29.30298219,28.85263490,28.14778553
